Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Gndr,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1659354157,Velez,Rafael,,M.D.,M,I,San German Medical Plaza,Suite 104,San German,PR,72,00683,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,17110,Destruction of up to 14 skin growths,N,O,15,16.0,16,119.6875,116.645,90.505,88.33875
1659355311,Collier,Susannah,L,M.D.,F,I,3030 Nw 149th St,,Oklahoma City,OK,40,73134,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,213,245.0,245,143.66938776,90.426326531,65.312653061,71.345061224
1659358521,Lipman,Madelyn,B,MD,F,I,9897 Hagen Ranch Rd,,Boynton Beach,FL,12,33472,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,22,30.0,30,178.93333333,117.62766667,92.171333333,86.668666667
1659360352,Churchwell,Luella,G,MD,F,I,1335 Cordova Cv,,Germantown,TN,47,38138,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,18,19.0,19,216.84210526,116.75421053,89.875789474,95.317368421
1659361681,Owsley,Ryan,S,MD,M,I,16111 N Brinson St Ste 100,,Nampa,ID,16,83687,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,67,75.0,75,211.76,87.495866667,68.0192,73.537333333
1659368967,Kettler,Anne,H,M.D.,F,I,15101 Glenwood Ave,,Stanley,KS,20,66223,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,76,91.0,91,163.0,86.115054945,60.568571429,64.195934066
1659370567,Murray,David,,MD,M,I,202 Lake Miriam Dr,Ste S-1,Lakeland,FL,12,33813,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,41,48.0,48,182.0,93.96375,67.681875,68.274583333
1659372258,Nguyen,Anh,V,M.D.,M,I,455 School St,Suite 49,Tomball,TX,48,77375,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,147,159.0,159,110.11446541,99.11591195,71.312893082,69.053144654
1659373579,Chang,Janice,R,M.D.,F,I,12 Professional Park Dr,,Webster,TX,48,77598,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,298,342.0,342,335.42587719,106.89464912,78.641666667,75.151315789
1659374460,Berger,Robert,S,M.D.,M,I,4225 Altamont Pl,Unit # / 3rd Floor,White Plains,MD,24,20695,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,15,15.0,15,169.26533333,131.27666667,93.886666667,87.868
1659375160,Migliardi,Robert,T,MD,M,I,4010 Mendenhall Oaks Pkwy,,High Point,NC,37,27265,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,52,55.0,55,226.71527273,87.752,65.592363636,68.243454545
1659375301,Willoughby,Cole,B,M.D.,M,I,319 F St,Ste 102,Chula Vista,CA,06,91910,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,0394T,"High dose rate electronic brachytherapy, external",N,O,54,106.0,87,3200.0,167.28,133.82,131.14
1659375616,Bond,James,R,M.D.,M,I,1615 Lancaster Drive,Ste 107,Grapevine,TX,48,76051,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,179,193.0,193,102.3334715,100.22564767,70.680362694,71.364870466
1659376218,Crowell,Judith,E,MD,F,I,7800 Sw 87th Ave,Ste C300,Miami,FL,12,33173,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,328,429.0,429,207.22610723,108.41979021,82.156037296,76.67044289
1659380681,Sanchez-Pont,Julio,E,,M,I,516b Calle Juan J Jimenez,,San Juan,PR,72,00918,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,88304,"Pathology examination of tissue using a microscope, moderately low complexity",N,O,128,144.0,136,41.795277778,41.795277778,27.629861111,27.340277778
1659381754,Bechtel,Mark,,MD,M,I,540 Officenter Pl Ste 240,,Gahanna,OH,39,43230,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,356,413.0,413,360.0,94.516174334,66.204842615,69.345569007
1659388726,Shearer,David,A,MD,M,I,10060 Demia Way,The Dermatology Center,Florence,KY,21,41042,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,199,240.0,240,145.0,80.4055,59.79425,68.673
1659389724,Blum,Stephen,L,M.D.,M,I,3939 W Green Oaks Blvd,Suite 103,Arlington,TX,48,76016,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,45,52.0,52,122.75096154,98.386346154,72.444807692,71.680192308
1659392587,Lupton,Jason,R,M.D.,M,I,12395 El Camino Real Suite 207,,San Diego,CA,06,92130,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,67,84.0,84,150.0,113.46666667,85.274761905,74.887261905
1659396232,Payne,Aimee,S,"MD, PHD",F,I,3400 Civic Center Blvd,1-330s Perelman Center,Philadelphia,PA,42,19104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,12,13.0,13,130.0,37.163076923,29.778461538,27.517692308
1659397032,Kitchin,Jennifer,S,MD,F,I,440 Mamaroneck Ave,412,Harrison,NY,36,10528,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,51,67.0,67,291.79104478,126.73970149,100.06044776,80.265373134
1659397040,Duffin,Kristina,C,M.D.,F,I,50 N Medical Dr,,Salt Lake City,UT,49,84132,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,11,12.0,12,308.0,83.620833333,61.871666667,64.460833333
1659397073,Satoskar,Rebecca,T,MD,F,I,243 Church Street,Suite 200c,Vienna,VA,51,22180,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,229,318.0,318,142.44430818,103.00484277,69.443301887,56.129433962
1659402196,Buckley,Christopher,M,D.O.,M,I,2500 Hospital Blvd Ste 280,,Roswell,GA,13,30076,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,46,48.0,48,190.39875,64.599791667,51.842083333,49.541875
1659402840,Gonzalez,Alfredo,E,M.D.,M,I,201 N Lakemont Ave,Suite 800,Winter Park,FL,12,32792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,367,439.0,439,153.44207289,101.46851936,75.92357631,76.847471526
1659421790,Rosenbach,Misha,A,MD,M,I,3400 Civic Center Blvd,1-330s Perelman Center For Advanced Medicine,Philadelphia,PA,42,19104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,21,26.0,26,130.0,27.859230769,20.735769231,19.117307692
1659446946,Larson,April,A,M.D.,F,I,1068 E Riverside Dr,,St George,UT,49,84790,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,22,24.0,24,132.91666667,61.255,46.2,47.790833333
1659464352,Cohen,Julia,H,MD,F,I,2010 West Chester Pike,Suite 350,Havertown,PA,42,19083,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,219,241.0,241,238.68410788,106.00568465,79.679294606,72.64813278
1659469583,Schwartz,Jennifer,L,MD,F,I,1500 E Medical Center Dr,,Ann Arbor,MI,26,48109,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,27,28.0,28,155.0,36.288571429,27.3525,26.091428571
1659470730,Cayce,Kimberly,A,M.D.,F,I,2011 Corona Rd,Suite 207,Columbia,MO,29,65203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,143,163.0,163,187.52883436,78.40797546,58.285828221,64.758220859
1659480697,Obeime,Christopher,I,MD,M,I,"3330 Founders Rd, Suite 100",,Indianapolis,IN,18,46268,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,113,138.0,138,175.0,96.624782609,68.807246377,74.652463768
1659482149,Maldonado-Knapp,Daria,B,M.D.,F,I,9781 Blue Larkspur Ln,Suite 100,Monterey,CA,06,93940,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,67,74.0,74,231.52378378,122.21945946,96.741891892,75.044459459
1659485746,Soeprono,Fred,F,M.D.,M,I,255 Terracina Blvd,Ste 206,Redlands,CA,06,92373,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,17311,"Removal and microscopic examination of growth of the head, neck, hands, feet, or genitals (first stage, up to 5 tissue blocks)",N,O,17,17.0,17,1320.0,626.54647059,501.23352941,493.35588235
1659488955,Pidkowicz,Joseph,K,DO,M,I,4471 Long Prairie Rd Ste 100,,Flower Mound,TX,48,75028,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,133,142.0,142,336.0,92.759788732,73.138309859,74.801901408
1659496586,Hoffman,Allison,,M.D.,F,I,825 Nicollet Mall,Suite 1227,Minneapolis,MN,27,55402,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,148,205.0,205,185.0,106.91726829,76.093902439,73.315365854
1659508018,Morocco,Frank,,D.O.,M,I,1040 Delaware Ave,,Marion,OH,39,43302,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,237,253.0,253,284.0,94.808893281,64.666640316,68.277233202
1659512366,Wassef,Mounir,M,D.O.,M,I,12788 Forest Hill Blvd Ste 1004,,Wellington,FL,12,33414,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,236,320.0,320,120.0,103.609,80.1850625,76.29559375
1659513729,Jawitz,Ryan,S,D.O.,M,I,2426 S. Tamiami Trail,,Sarasota,FL,12,34239,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,210,265.0,265,222.66037736,83.384830189,61.41,62.834490566
1659515658,Olander,Jessica,,MD,F,I,905 W 124th Ave Ste 170,,Westminster,CO,08,80234,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,40,42.0,42,201.6647619,95.937380952,68.895714286,64.777857143
1659527190,Jessup,Chad,J,M.D.,M,I,221 Longwood Ave,,Boston,MA,25,2115,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,72,79.0,79,327.25316456,81.739873418,62.575443038,53.957468354
1659529253,Alhariri,Jihad,M,MD,M,I,4940 Eastern Ave,Mfl Tower Suite 2500 - Dermatology,Baltimore,MD,24,21224,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,100,115.0,115,274.0,32.392608696,22.689304348,20.557130435
1659533289,Margetas,Sevasti,P,D.O.,F,I,1259 S Cedar Crest Blvd,Suite 100,Allentown,PA,42,18103,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,165,201.0,201,350.0,91.70880597,68.591741294,62.317462687
1659533404,O'neill,Jenna,L,MD,F,I,3900 North Buffalo Road,Buffalo Medical Group,Orchard Park,NY,36,14127,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,50,58.0,58,124.67,99.748103448,75.559137931,76.230862069
1659534410,Vine,Kathleen,R,M.D.,F,I,928 Broadway,Suite 301,New York,NY,36,10010,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,12,38.0,38,175.0,86.524736842,69.219210526,56.627105263
1659534915,Monk,Edward,,MD,M,I,3030 Westchester Ave,,Purchase,NY,36,10577,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,78,92.0,92,311.0,96.745217391,73.2125,59.562173913
1659538148,Laskas,Joseph,W,D.O.,M,I,101 Chesley Dr,,Media,PA,42,19063,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,268,292.0,292,150.0,105.73681507,83.021232877,75.214006849
1659538809,Perrotto,John,C,D.O.,M,I,1505 Park Ter E,,Atlantic Beach,FL,12,32233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,18,18.0,18,200.60166667,84.01,62.409444444,60.262222222
1659539443,Young,Alexis,L,M.D.,F,I,277 Forest Avenue,Suite 207,Paramus,NJ,34,7652,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,108,127.0,127,345.0,125.09858268,87.081653543,71.703622047
1659539880,Maryles,Shareen,G,MD,F,I,235 E 38th St,,New York,NY,36,10016,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,154,170.0,170,578.11764706,125.56570588,92.696176471,75.418529412
1659542397,Robinson,Deanne,M,MD,F,I,1032 Post Road East,,Westport,CT,09,6880,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,54,64.0,64,258.671875,104.809375,78.29125,71.91421875
1659543577,Todd Bell,Rebecca,W,M.D.,F,I,2238 Nelson Hwy,Suite 100,Chapel Hill,NC,37,27517,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,108,116.0,116,175.41465517,89.430431034,68.614482759,71.592758621
1659544245,Dunsworth,Maureen,M,MD,F,I,7800 Sw 87th Avenue,S. C300,Miami,FL,12,33173,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,201,302.0,302,250.0,100.64410596,76.090397351,72.326059603
1659547727,Perkins,Alexis,C,MD,F,I,290 Baker Ave,Ste 220n,Concord,MA,25,1742,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,163,183.0,183,252.18032787,109.97721311,79.207704918,65.866174863
1659548626,Jaimes,Juan,P,"M.D., M.S",M,I,587 Bielenberg Dr,Suite 200,Woodbury,MN,27,55125,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,127,143.0,143,250.0,100.92034965,69.807622378,67.595664336
1659550861,Holland,Vanessa,R,MD,F,I,2020 Santa Monica Blvd,Suite 510,Santa Monica,CA,06,90404,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,14,15.0,15,476.0,34.543333333,27.703333333,24.843333333
1659553766,Ford,Diane,S,M.D.,F,I,68 Thomas Johnson Dr,Suite C,Frederick,MD,24,21702,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,262,310.0,310,156.0,100.89522581,76.778387097,71.784451613
1659562650,Thiele,Jens,,M.D.,M,I,3629 Vista Way,,Oceanside,CA,06,92056,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,657,905.0,905,120.54966851,99.832375691,73.49398895,66.469867403
1659564193,Ross,Amy,S,MD,F,I,4197 Woodlands Pkwy,,Palm Harbor,FL,12,34685,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,0001A,Adm sarscov2 30mcg/0.3ml 1st,N,O,135,139.0,139,35.957985612,29.098057554,29.098057554,29.282014388
1659569382,King,Gwyn,E,D.O.,F,I,3025 Governors Place Blvd,,Dayton,OH,39,45409,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,137,156.0,156,143.0,94.829807692,67.281858974,70.067564103
1659578581,Dewitt,Christine,A,M.D.,F,I,5530 Wisconsin Ave,Suite 730,Chevy Chase,MD,24,20815,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,36,37.0,37,330.0,115.21972973,87.81,70.281621622
1659586527,Robbins,Courtney,M,M.D.,F,I,1401 Edwards Lake Rd,,Birmingham,AL,01,35235,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,234,265.0,265,95.0,78.231169811,58.280226415,64.576188679
1659589638,Unwala,Rashmi,D,M.D.,F,I,13400 E Shea Blvd,,Scottsdale,AZ,04,85259,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,27,27.0,27,251.0,26.065185185,17.012222222,17.241851852
1659614592,Rill,Joanne,S,MD,F,I,1650 Crooked Oak Dr Ste 200,,Lancaster,PA,42,17601,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,247,285.0,285,140.0,87.969368421,67.386280702,69.006842105
1659627115,Bierman,Dina,F,M.D.,F,I,1811 Wilshire Blvd Ste 110,,Santa Monica,CA,06,90403,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,63,84.0,84,323.48809524,103.18404762,82.661666667,70.519761905
